,2020-03-08,2020-03-15,2020-03-22,2020-03-29,2020-04-05,2020-04-12,2020-04-19,2020-04-26,2020-05-03,2020-05-10,2020-05-17,2020-05-24,2020-05-31,2020-06-07,2020-06-14,2020-06-21,2020-06-28,2020-07-05,2020-07-12,2020-07-19,2020-07-26,2020-08-02,2020-08-09,2020-08-16,2020-08-23,2020-08-30,2020-09-06,2020-09-13,2020-09-20,2020-09-27,2020-10-04,2020-10-11,2020-10-18,2020-10-25,2020-11-01,2020-11-08,2020-11-15,2020-11-22,2020-11-29,2020-12-06,2020-12-13,2020-12-20,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,2021-10-10,2021-10-17,2021-10-24,2021-10-31,2021-11-07,2021-11-14,2021-11-21,2021-11-28,2021-12-05,2021-12-12,2021-12-19,2021-12-26,2022-01-02,2022-01-09,2022-01-16,2022-01-23,2022-01-30,2022-02-06,2022-02-13,2022-02-20,2022-02-27,2022-03-06,2022-03-13
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,47.25,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,22.0,0.0,0.0,0.0,25.0,0.0,22.75,0.0,48.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0,24.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,12.0,0.0,0.0,92.75,56.5,34.75,12.75,0.0,41.75,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.0,34.75,8.25,0.0,26.0,34.75,0.0,0.0,0.0,20.0,20.25,0.0,0.0,0.0,0.0,20.25,0.0,0.0,23.25,29.75,42.25,22.5,0.0,14.5,0.0,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,0.0,49.25,44.75,0.0,51.75,0.0,40.25,0.0,0.0,40.0,10.5,0.0,18.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0.0,49.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,48.5,0.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,12.25,24.25,0.0,12.0,0.0,0.0,50.0,62.0,12.75,12.75,0.0,16.75,0.0,0.0,37.5,0.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.0,42.5,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,0.0,0.0,0.0,25.0,0.0,21.5,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,25.0,0.0,17.25,0.0,8.0,42.5,85.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,35.5,0.0,0.0,0.0,0.0,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.0,20.25,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,43.5,0.0,41.0,0.0,0.0,0.0,0.0,0.0,72.5,0.0,38.25,0.0,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,25.0,0.0,0.0,0.0,24.5,0.0,24.25,0.0,25.0,0.0,0.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,46.25,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,30.75,9.5,0.0,47.0,0.0,0.0,18.25,47.0,17.25,10.0,0.0,100.0,0.0,0.0,21.25,24.5,0.0,0.0,0.0,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,18.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25,0.0,0.0,13.75,36.5,0.0,19.25,0.0,67.75,25.0,0.0,60.75,64.0,0.0,0.0,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.0,59.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,0.0,43.5,0.0,0.0,51.0,68.25,27.0,0.0,0.0,66.0,0.0,0.0,33.0,52.25,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.0,20.0,31.5,0.0,13.75,19.75,0.0,0.0,0.0,20.25,0.0,0.0,0.0,0.0,0.0,10.75,0.0,0.0,34.25,25.0,16.25,21.0,0.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,18.75,0.0,85.0,0.0,20.25,0.0,0.0,40.5,64.25,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,0.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,21.75,0.0,0.0,0.0,37.25,0.0,72.5,0.0,0.0,0.0,0.0,0.0,49.75,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,28.0,41.5,0.0,0.0,0.0,0.0,34.75,18.5,21.25,21.5,0.0,50.0,0.0,0.0,13.25,54.25,0.0,0.0,0.0,0.0,38.0,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25,0.0,0.0,18.75,0.0,0.0,0.0,0.0,0.0,38.5,19.25,0.0,18.0,0.0,0.0,37.5,80.0,0.0,19.0,0.0,75.0,0.0,0.0,62.0,23.25,0.0,0.0,0.0,0.0,0.0,64.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.0,28.75,0.0,20.75,18.75,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,31.75,0.0,41.25,32.75,0.0,12.25,0.0,0.0,31.75,0.0,0.0,18.5,0.0,0.0,0.0,0.0,14.5,0.0,0.0,84.5,0.0,39.75,0.0,0.0,50.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0.0,0.0,0.0,15.25,13.25,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,14.75,16.0,58.75,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.25,25.0,0.0,14.25,0.0,0.0,55.75,15.5,25.0,16.5,0.0,0.0,0.0,0.0,12.5,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,0.0,0.0,14.75,42.0,0.0,0.0,0.0,16.75,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,68.5,38.75,34.25,0.0,11.25,0.0,0.0,12.0,0.0,0.0,46.5,0.0,0.0,0.0,0.0,20.25,23.25,0.0,71.25,0.0,47.25,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,23.0,44.25,0.0,40.75,0.0,0.0,43.25,42.25,18.75,12.25,0.0,41.25,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,36.5,47.25,58.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,32.5,11.0,0.0,10.75,0.0,0.0,55.25,43.25,24.25,35.75,0.0,42.25,0.0,0.0,25.75,39.5,0.0,0.0,0.0,0.0,27.75,25.75,62.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,11.75,0.0,0.0,51.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,45.25,20.0,24.0,0.0,0.0,33.25,0.0,0.0,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,0.0,84.0,0.0,23.75,0.0,0.0,50.0,23.75,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.75,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.75,0.0,51.5,0.0,0.0,0.0,13.5,0.0,71.0,0.0,75.0,0.0,0.0,0.0,38.0,24.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,0.0,0.0,68.75,0.0,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.75,0.0,43.25,0.0,0.0,0.0,0.0,0.0,73.25,0.0,24.0,0.0,0.0,0.0,50.0,0.0,0.0,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,0.0,0.0,10.5,0.0,0.0,0.0,21.75,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,23.25,63.0,0.0,13.0,0.0,0.0,0.0,0.0,19.25,0.0,0.0,12.75,0.0,0.0,0.0,0.0,34.75,24.0,0.0,66.75,0.0,36.0,0.0,0.0,85.25,16.25,0.0,41.25,0.0,0.0,0.0,0.0,0.0,0.0,39.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,18.0,0.0,0.0,19.0,0.0,55.75,38.25,0.0,50.0,0.0,0.0,24.75,49.5,0.0,0.0,0.0,0.0,43.25,42.5,67.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,46.5,23.0,0.0,42.25,0.0,0.0,24.5,10.0,0.0,0.0,0.0,42.75,0.0,0.0,51.75,0.0,0.0,0.0,0.0,0.0,16.75,26.0,35.75,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,45.5,22.25,0.0,41.75,0.0,0.0,24.5,10.0,0.0,0.0,0.0,42.75,0.0,0.0,51.75,0.0,0.0,0.0,0.0,0.0,16.75,26.0,35.75,74.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,12.5,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,11.25,0.0,0.0,0.0,25.0,0.0,25.0,0.0,21.75,0.0,0.0,0.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,0.0,0.0,12.25,0.0,0.0,0.0,25.5,29.5,0.0,0.0,0.0,0.0,20.75,0.0,0.0,20.5,35.25,42.5,41.75,0.0,33.25,0.0,0.0,13.5,0.0,0.0,38.0,0.0,0.0,0.0,0.0,20.0,54.75,0.0,78.75,0.0,52.5,0.0,0.0,59.5,37.75,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,0.0,0.0,60.25,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,63.5,0.0,46.25,0.0,0.0,0.0,46.5,42.25,0.0,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.25,0.0,43.5,0.0,0.0,0.0,33.0,0.0,21.75,0.0,47.0,0.0,0.0,0.0,32.25,23.75,0.0,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,53.5,0.0,0.0,0.0,0.0,0.0,48.75,36.75,0.0,46.25,0.0,0.0,57.0,35.25,0.0,0.0,0.0,24.5,0.0,0.0,41.0,25.0,0.0,0.0,0.0,0.0,25.0,53.75,51.25,36.75,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.25,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,25.0,0.0,0.0,20.25,13.25,0.0,0.0,0.0,24.5,11.0,0.0,27.75,25.0,0.0,0.0,0.0,0.0,10.25,23.75,36.0,19.75,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,69.5,0.0,0.0,0.0,0.0,0.0,34.5,42.75,0.0,65.25,0.0,0.0,40.75,56.5,20.25,0.0,0.0,25.0,0.0,0.0,24.5,23.75,0.0,0.0,0.0,0.0,50.0,37.0,33.25,29.5,41.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.75,0.0,0.0,19.25,21.0,12.5,9.25,0.0,53.5,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,36.0,49.25,42.75,19.25,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,0.0,0.0,0.0,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,16.5,0.0,28.25,0.0,15.5,0.0,0.0,0.0,0.0,29.0,0.0,0.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,33.0,0.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,9.75,0.0,33.0,0.0,60.25,0.0,0.0,0.0,0.0,33.0,0.0,40.5,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,39.25,39.75,0.0,37.0,0.0,0.0,33.75,37.75,7.25,34.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,55.0,46.25,33.75,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,8.25,0.0,0.0,0.0,0.0,0.0,32.25,38.25,0.0,8.75,0.0,0.0,27.25,11.75,0.0,18.25,0.0,39.5,0.0,0.0,10.25,25.0,0.0,0.0,0.0,0.0,10.5,55.25,20.25,44.25,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,12.25,0.0,0.0,0.0,22.75,22.75,0.0,0.0,0.0,0.0,11.75,0.0,0.0,38.25,29.0,17.0,0.0,0.0,26.5,0.0,0.0,14.25,0.0,0.0,22.75,0.0,0.0,0.0,0.0,28.0,0.0,0.0,62.75,0.0,25.0,0.0,0.0,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.75,47.75,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,39.25,24.75,12.75,0.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,78.5,0.0,27.0,0.0,0.0,43.0,27.0,0.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,14.0,53.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,0.0,0.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,20.0,0.0,29.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.75,0.0,18.0,0.0,0.0,0.0,35.0,0.0,47.25,0.0,10.25,0.0,0.0,0.0,22.25,0.0,0.0,10.5,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25,0.0,0.0,49.75,0.0,0.0,0.0,0.0,0.0,33.25,34.25,0.0,40.75,0.0,0.0,20.0,39.25,11.25,45.75,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,43.75,61.0,38.5,36.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.25,0.0,25.75,0.0,0.0,28.25,27.5,26.75,10.0,0.0,60.5,0.0,0.0,11.0,23.75,0.0,0.0,0.0,0.0,10.5,10.0,39.25,41.75,77.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.0,0.0,0.0,0.0,8.25,22.5,0.0,0.0,0.0,0.0,0.0,36.75,11.5,0.0,35.25,0.0,0.0,23.25,36.0,11.0,0.0,0.0,16.25,10.75,0.0,12.5,0.0,10.25,0.0,0.0,0.0,0.0,64.0,23.25,41.0,58.75,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,11.0,0.0,0.0,0.0,41.5,16.5,0.0,0.0,0.0,0.0,16.5,0.0,0.0,9.25,45.75,0.0,28.5,0.0,9.5,0.0,0.0,30.5,0.0,0.0,18.25,0.0,0.0,0.0,0.0,10.5,27.25,0.0,69.5,0.0,28.75,0.0,0.0,62.25,42.25,0.0,33.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.25,0.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,25.5,0.0,51.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.25,0.0,29.75,0.0,0.0,0.0,39.25,0.0,38.5,0.0,37.25,0.0,0.0,0.0,14.25,39.25,0.0,0.0,45.25,0.0,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,0.0,0.0,0.0,17.5,30.5,0.0,0.0,0.0,0.0,10.75,0.0,0.0,20.0,37.0,40.25,25.75,0.0,12.25,0.0,0.0,19.0,0.0,0.0,28.25,0.0,0.0,0.0,0.0,34.75,19.25,0.0,73.25,0.0,61.0,0.0,0.0,31.25,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,21.75,0.0,0.0,28.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,0.0,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,31.5,0.0,0.0,0.0,14.25,0.0,39.25,0.0,24.5,0.0,0.0,0.0,41.0,14.5,0.0,24.5,69.5,0.0,27.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,12.25,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.75,0.0,37.75,0.0,0.0,0.0,22.0,0.0,25.0,0.0,23.5,0.0,0.0,0.0,46.5,0.0,0.0,30.5,91.75,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,0.0,12.0,0.0,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,40.25,20.0,0.0,38.0,0.0,0.0,32.75,57.0,0.0,0.0,0.0,25.0,0.0,0.0,14.5,49.5,0.0,0.0,0.0,0.0,71.0,20.5,65.5,18.0,64.0,71.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
